Specimen_id,site,Year,Family,Bee,Sex,Date,Period,Flower
1803,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1804,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1805,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1806,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1807,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1808,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1809,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1810,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1811,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1812,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1813,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1814,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1815,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1816,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1817,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1818,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1819,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1820,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1821,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1822,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1823,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1824,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1825,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1826,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_21,D,Solidago canadensis L.
1828,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,C,Solidago canadensis L.
1829,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,A,Solidago canadensis L.
1830,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,A,Solidago canadensis L.
1831,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,A,Solidago canadensis L.
1832,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,A,Solidago canadensis L.
1833,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,A,Solidago canadensis L.
1834,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1835,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1836,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1837,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1838,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1839,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1840,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1841,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,C,Solidago canadensis L.
1842,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,D,Solidago canadensis L.
1843,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1858,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_13,C,Hypochaeris radicata L.
1859,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_13,C,Solidago canadensis L.
1860,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_13,C,Solidago canadensis L.
1861,UC,1989,Colletidae,Colletes (Colletes) collaris Dours ,female,09_26,B,Solidago canadensis L.
1972,UC,1989,Colletidae,Hylaeus (Lambdopsis) pfankuchi (Alfken),male,06_19,D,Aegopodium podagraria L.
2320,UC,1989,Colletidae,Hylaeus (Lambdopsis) pfankuchi (Alfken),female,08_15,D,Cirsium setosum (Willd.) M.Bieb.
1721,UC,1989,Colletidae,Hylaeus (Lambdopsis) pfankuchi (Alfken),female,06_18,C,Rosa rugosa Thunb.
1724,UC,1989,Colletidae,Hylaeus (Lambdopsis) pfankuchi (Alfken),female,06_25,B,Rosa rugosa Thunb.
3974,UC,1989,Colletidae,Hylaeus (Lambdopsis) pfankuchi (Alfken),female,06_12,C,Aegopodium podagraria L.
1726,UC,1989,Colletidae,Hylaeus (Nesoprosopis) floralis (Smith),male,08_10,B,Erigeron annuus (L.) Pers.
1723,UC,1989,Colletidae,Hylaeus (Nesoprosopis) floralis (Smith),female,06_18,C,Rorippa sylvestris (L.) Besser
3348,UC,1989,Colletidae,Hylaeus (Nesoprosopis) floralis (Smith),female,07_03,B,Aegopodium podagraria L.
3461,UC,1989,Colletidae,Hylaeus (Nesoprosopis) floralis (Smith),female,07_03,D,Rosa multiflora Thunb.
1716,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_27,D,Rosa multiflora Thunb.
1717,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_27,B,Aegopodium podagraria L.
1722,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_18,B,Brassica rapa L. var. oleifera DC.
1725,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,08_10,B,Brassica rapa L. var. oleifera DC.
1727,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,08_10,B,Erigeron annuus (L.) Pers.
1728,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,08_10,C,Solidago canadensis L.
2621,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_11,C,Aegopodium podagraria L.
2958,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,08_10,A,Erigeron annuus (L.) Pers.
2969,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,08_10,A,Solidago canadensis L.
1718,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_19,D,Aegopodium podagraria L.
1719,UC,1989,Colletidae,Hylaeus (Nesoprosopis) transversalis Cockerell,male,06_11,D,Aegopodium podagraria L.
1970,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,06_19,B,Trifolium repens L.
2749,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,06_18,B,Brassica rapa L. var. oleifera DC.
2884,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,08_01,A,Erigeron annuus (L.) Pers.
2896,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,08_01,A,Campanula persicifolia L.
2909,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,08_01,B,Solidago canadensis L.
1715,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,06_03,D,Erigeron annuus (L.) Pers.
1720,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,male,09_18,B,Brassica rapa L. var. oleifera DC.
1729,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,08_15,C,Solidago canadensis L.
1730,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,09_25,D,Solidago canadensis L.
2568,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,06_11,A,Rosa rugosa Thunb.
2997,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,08_10,C,Solidago canadensis L.
2225,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,08_18,A,Solidago canadensis L.
2260,UC,1989,Colletidae,Hylaeus (Paragiata) nigrocuneatus Cockerell,female,08_15,B,Agrimonia pilosa Ledeb. var. japonica (Miq.) Nakai
3028,UC,1989,Colletidae,Hylaeus (Prosopis) confusus Hylander,female,06_12,D,Taraxacum officinale Weber ex F.H.Wigg.
3205,UC,1989,Colletidae,Hylaeus (Prosopis) confusus Hylander,female,06_27,A,Ranunculus sp.
2982,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,male,08_10,B,Rudbeckia laciniata L.
2580,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_11,B,Hypochaeris radicata L.
3018,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_12,D,Rosa rugosa Thunb.
3029,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_12,D,Taraxacum officinale Weber ex F.H.Wigg.
2759,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_18,C,Hypochaeris radicata L.
3041,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_19,A,Ranunculus sp.
3098,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_19,B,Ranunculus sp.
3309,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,06_27,D,Rosa rugosa Thunb.
3323,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,B,Rosa rugosa Thunb.
3365,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,B,Rosa rugosa Thunb.
3397,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,C,Rosa rugosa Thunb.
3398,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,C,Rosa rugosa Thunb.
3401,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,C,Rosa rugosa Thunb.
3429,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,C,Rosa rugosa Thunb.
3445,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,C,Rosa multiflora Thunb.
3472,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,07_03,D,Rosa multiflora Thunb.
2978,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,08_10,B,Rudbeckia laciniata L.
2296,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,08_15,C,Phytolacca acinosa Roxb.
2311,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,08_15,D,Solidago canadensis L.
2371,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,08_22,D,Phytolacca acinosa Roxb.
2464,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,09_05,D,Solidago canadensis L.
2498,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,09_13,C,Solidago canadensis L.
2499,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,09_13,C,Solidago canadensis L.
2500,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,09_13,D,Rudbeckia laciniata L.
2515,UC,1989,Halictidae,Halictus (Monilapis) tsingtouensis Strand,female,09_25,B,Taraxacum officinale Weber ex F.H.Wigg.
2781,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,06_18,D,Erigeron annuus (L.) Pers.
2811,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,06_25,B,Ranunculus silerifolius H.L?v. var. glaber (H.Boissieu) Tamura
2817,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,06_25,B,Erigeron annuus (L.) Pers.
2823,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,06_25,B,Melilotus officinalis (L.) Pall. subsp. albus (Medik.) H.Ohashi et Tateishi
2865,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,06_25,D,Erigeron annuus (L.) Pers.
2974,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_10,B,Erigeron annuus (L.) Pers.
2981,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_10,B,Rudbeckia laciniata L.
2259,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,B,Brassica rapa L. var. oleifera DC.
2272,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Rudbeckia laciniata L.
2274,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Rudbeckia laciniata L.
2287,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Solidago canadensis L.
2288,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Solidago canadensis L.
2289,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Solidago canadensis L.
2290,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,C,Solidago canadensis L.
2304,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,D,Rudbeckia laciniata L.
2305,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,D,Rudbeckia laciniata L.
2306,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,D,Rudbeckia laciniata L.
2309,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,D,Rudbeckia laciniata L.
2319,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_15,D,Cirsium setosum (Willd.) M.Bieb.
2353,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_22,D,Rudbeckia laciniata L.
2364,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_22,C,Solidago canadensis L.
2368,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_22,C,Solidago canadensis L.
2369,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_22,C,Erigeron annuus (L.) Pers.
2370,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_22,D,Phytolacca acinosa Roxb.
2386,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_30,B,Rudbeckia laciniata L.
2404,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,08_30,C,Solidago canadensis L.
2453,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_05,C,Hypochaeris radicata L.
2458,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_05,D,Solidago canadensis L.
2494,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_13,C,Solidago canadensis L.
2511,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_18,B,Solidago canadensis L.
2518,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_21,C,Solidago canadensis L.
2548,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_26,D,Solidago canadensis L.
2549,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_26,D,Solidago canadensis L.
2550,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_26,D,Solidago canadensis L.
2558,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),male,09_26,D,Taraxacum officinale Weber ex F.H.Wigg.
4104,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_10,C,Taraxacum officinale Weber ex F.H.Wigg.
4151,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_10,C,Taraxacum officinale Weber ex F.H.Wigg.
4197,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_16,A,Brassica rapa L. var. oleifera DC.
3517,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,D,Veronica persica Poir.
3530,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,Ｅ,Taraxacum officinale Weber ex F.H.Wigg.
3537,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,Ｅ,Taraxacum officinale Weber ex F.H.Wigg.
4312,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,C,Taraxacum officinale Weber ex F.H.Wigg.
4315,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,C,Taraxacum officinale Weber ex F.H.Wigg.
4346,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,05_23,D,Malus halliana Koehne
3556,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,A,Ranunculus sp.
3559,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,A,Ranunculus sp.
3560,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,A,Ranunculus sp.
3580,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Malus baccata (L.) Borkh. var. mandshurica (Maxim.) C.K.Schneid.
3581,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Malus baccata (L.) Borkh. var. mandshurica (Maxim.) C.K.Schneid.
3582,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3584,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3585,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3586,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3587,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3589,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3590,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3591,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Brassica rapa L. var. oleifera DC.
3605,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Ranunculus sp.
3606,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Ranunculus sp.
3607,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Ranunculus sp.
3613,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,B,Taraxacum officinale Weber ex F.H.Wigg.
3614,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Brassica rapa L. var. oleifera DC.
3615,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Brassica rapa L. var. oleifera DC.
3616,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Brassica rapa L. var. oleifera DC.
3619,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Brassica rapa L. var. oleifera DC.
3621,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Brassica rapa L. var. oleifera DC.
3628,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Malus pumila Mill.
3629,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Malus pumila Mill.
3632,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Malus pumila Mill.
3633,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Malus pumila Mill.
3641,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Malus pumila Mill.
3642,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Ranunculus sp.
3644,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Ranunculus sp.
3645,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,C,Ranunculus sp.
3665,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,D,Cardamine leucantha (Tausch) O.E.Schulz
3695,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,D,Taraxacum officinale Weber ex F.H.Wigg.
3698,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,D,Taraxacum officinale Weber ex F.H.Wigg.
3699,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_01,D,Malus halliana Koehne
3700,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,A,Ranunculus sp.
3701,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,A,Ranunculus sp.
3703,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,A,Ranunculus sp.
3735,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,A,Spiraea cantoniensis Lour.
3763,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3764,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3765,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3766,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3768,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3769,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3770,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3771,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3772,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3773,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3774,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3777,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3778,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,B,Ranunculus sp.
3790,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Brassica rapa L. var. oleifera DC.
3802,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Ranunculus sp.
3805,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Ranunculus sp.
3807,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Ranunculus sp.
3810,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Ranunculus sp.
3813,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Ranunculus sp.
3831,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Brassica rapa L. var. oleifera DC.
3833,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Brassica rapa L. var. oleifera DC.
3834,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Brassica rapa L. var. oleifera DC.
3836,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Stellaria media (L.) Vill.
3839,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,C,Capsella bursa-pastoris (L.) Medik.
3842,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,D,Ranunculus sp.
3872,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,D,Malus pumila Mill.
3882,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,D,Taraxacum officinale Weber ex F.H.Wigg.
3883,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,D,Taraxacum officinale Weber ex F.H.Wigg.
3884,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_05,D,Taraxacum officinale Weber ex F.H.Wigg.
2631,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_11,C,Erigeron annuus (L.) Pers.
3022,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_12,D,Taraxacum officinale Weber ex F.H.Wigg.
3023,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_12,D,Taraxacum officinale Weber ex F.H.Wigg.
3031,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_12,D,Trifolium repens L.
3903,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_12,A,Ranunculus sp.
3904,UC,1989,Halictidae,Halictus (Pachyceble) tumulorum ferripennis (Cockerell),female,06_12,A,Ranunculus sp.
